0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:34 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:34 +0200] "GET /activiti-rest/service/runtime/tasks/275085 HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:34 +0200] "GET /activiti-rest/service/form/form-data?taskId=275085 HTTP/1.1" 200 1027
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:39 +0200] "POST /activiti-rest/service/form/form-data HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:39 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:39 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:39 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:10 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:10 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:10 +0200] "GET /activiti-rest/service/identity/groups/katedra_racunarstva_sekretar HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:10 +0200] "GET /activiti-rest/service/runtime/tasks?candidateGroup=katedra_racunarstva_sekretar HTTP/1.1" 200 957
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:10 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:11 +0200] "POST /activiti-rest/service/runtime/tasks/275107 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:11 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:11 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:11 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:11 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:13 +0200] "DELETE /activiti-rest/service/runtime/process-instances/275023 HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:13 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:17 +0200] "GET /activiti-rest/service/identity/users?id=doktorant HTTP/1.1" 200 268
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:17 +0200] "GET /activiti-rest/service/identity/groups?member=doktorant HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:17 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:17 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=doktorant HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/identity/groups/doktoranti HTTP/1.1" 200 149
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/identity/groups?member=doktorant HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/runtime/tasks?candidateGroup=doktoranti HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/identity/users?memberOfGroup=profesori HTTP/1.1" 200 1100
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/identity/groups?member=doktorant HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:19 +0200] "GET /activiti-rest/service/identity/groups?type=katedra HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:25 +0200] "POST /activiti-rest/service/runtime/process-instances HTTP/1.1" 201 418
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:25 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:25 +0200] "GET /activiti-rest/service/identity/groups?member=doktorant HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:25 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=doktorant HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:30 +0200] "GET /activiti-rest/service/identity/users?id=referent HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:30 +0200] "GET /activiti-rest/service/identity/groups?member=referent HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:30 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:32:30 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=referent HTTP/1.1" 200 77
